heartrate,activityid,time
62,115,2021-01-03 23:04:03.450000000
63,115,2021-01-03 23:04:04.450000000
62,115,2021-01-03 23:04:05.450000000
62,115,2021-01-03 23:04:06.450000000
62,115,2021-01-03 23:04:07.450000000
62,115,2021-01-03 23:04:08.450000000
62,115,2021-01-03 23:04:09.450000000
62,115,2021-01-03 23:04:10.450000000
62,115,2021-01-03 23:04:11.450000000
62,115,2021-01-03 23:04:12.450000000
65,115,2021-01-03 23:04:13.450000000
67,115,2021-01-03 23:04:14.450000000
69,115,2021-01-03 23:04:15.450000000
70,115,2021-01-03 23:04:16.450000000
70,115,2021-01-03 23:04:17.450000000
68,115,2021-01-03 23:04:18.450000000
67,115,2021-01-03 23:04:19.450000000
67,115,2021-01-03 23:04:20.450000000
67,115,2021-01-03 23:04:21.450000000
67,115,2021-01-03 23:04:22.450000000
67,115,2021-01-03 23:04:23.450000000
66,115,2021-01-03 23:04:24.450000000
66,115,2021-01-03 23:04:25.450000000
66,115,2021-01-03 23:04:26.450000000
66,115,2021-01-03 23:04:27.450000000
66,115,2021-01-03 23:04:28.450000000
66,115,2021-01-03 23:04:29.450000000
66,115,2021-01-03 23:04:30.450000000
66,115,2021-01-03 23:04:31.450000000
65,115,2021-01-03 23:04:32.450000000
65,115,2021-01-03 23:04:33.450000000
65,115,2021-01-03 23:04:34.450000000
65,115,2021-01-03 23:04:35.450000000
64,115,2021-01-03 23:04:36.450000000
64,115,2021-01-03 23:04:37.450000000
64,115,2021-01-03 23:04:38.450000000
65,115,2021-01-03 23:04:39.450000000
65,115,2021-01-03 23:04:40.450000000
65,115,2021-01-03 23:04:41.450000000
65,115,2021-01-03 23:04:42.450000000
65,115,2021-01-03 23:04:43.450000000
65,115,2021-01-03 23:04:44.450000000
64,115,2021-01-03 23:04:45.450000000
64,115,2021-01-03 23:04:46.450000000
64,115,2021-01-03 23:04:47.450000000
64,115,2021-01-03 23:04:48.450000000
64,115,2021-01-03 23:04:49.450000000
64,115,2021-01-03 23:04:50.450000000
64,115,2021-01-03 23:04:51.450000000
64,115,2021-01-03 23:04:52.450000000
65,115,2021-01-03 23:04:53.450000000
65,115,2021-01-03 23:04:54.450000000
65,115,2021-01-03 23:04:55.450000000
65,115,2021-01-03 23:04:56.450000000
65,115,2021-01-03 23:04:57.450000000
65,115,2021-01-03 23:04:58.450000000
65,115,2021-01-03 23:04:59.450000000
65,115,2021-01-03 23:05:00.450000000
65,115,2021-01-03 23:05:01.450000000
65,115,2021-01-03 23:05:02.450000000
65,115,2021-01-03 23:05:03.450000000
65,115,2021-01-03 23:05:04.450000000
65,115,2021-01-03 23:05:05.450000000
65,115,2021-01-03 23:05:06.450000000
65,115,2021-01-03 23:05:07.450000000
65,115,2021-01-03 23:05:08.450000000
65,115,2021-01-03 23:05:09.450000000
66,115,2021-01-03 23:05:10.450000000
66,115,2021-01-03 23:05:11.450000000
65,115,2021-01-03 23:05:12.450000000
65,115,2021-01-03 23:05:13.450000000
65,115,2021-01-03 23:05:14.450000000
65,115,2021-01-03 23:05:15.450000000
65,115,2021-01-03 23:05:16.450000000
65,115,2021-01-03 23:05:17.450000000
65,115,2021-01-03 23:05:18.450000000
65,115,2021-01-03 23:05:19.450000000
65,115,2021-01-03 23:05:20.450000000
65,115,2021-01-03 23:05:21.450000000
65,115,2021-01-03 23:05:22.450000000
65,115,2021-01-03 23:05:23.450000000
65,115,2021-01-03 23:05:24.450000000
65,115,2021-01-03 23:05:25.450000000
65,115,2021-01-03 23:05:26.450000000
65,115,2021-01-03 23:05:27.450000000
65,115,2021-01-03 23:05:28.450000000
65,115,2021-01-03 23:05:29.450000000
65,115,2021-01-03 23:05:30.450000000
65,115,2021-01-03 23:05:31.450000000
65,115,2021-01-03 23:05:32.450000000
65,115,2021-01-03 23:05:33.450000000
65,115,2021-01-03 23:05:34.450000000
65,115,2021-01-03 23:05:35.450000000
65,115,2021-01-03 23:05:36.450000000
65,115,2021-01-03 23:05:37.450000000
65,115,2021-01-03 23:05:38.450000000
65,115,2021-01-03 23:05:39.450000000
65,115,2021-01-03 23:05:40.450000000
65,115,2021-01-03 23:05:41.450000000
65,115,2021-01-03 23:05:42.450000000
65,115,2021-01-03 23:05:43.450000000
65,115,2021-01-03 23:05:44.450000000
66,115,2021-01-03 23:05:45.450000000
66,115,2021-01-03 23:05:46.450000000
66,115,2021-01-03 23:05:47.450000000
66,115,2021-01-03 23:05:48.450000000
66,115,2021-01-03 23:05:49.450000000
66,115,2021-01-03 23:05:50.450000000
66,115,2021-01-03 23:05:51.450000000
65,115,2021-01-03 23:05:52.450000000
65,115,2021-01-03 23:05:53.450000000
65,115,2021-01-03 23:05:54.450000000
65,115,2021-01-03 23:05:55.450000000
64,115,2021-01-03 23:05:56.450000000
64,115,2021-01-03 23:05:57.450000000
64,115,2021-01-03 23:05:58.450000000
64,115,2021-01-03 23:05:59.450000000
63,115,2021-01-03 23:06:00.450000000
63,115,2021-01-03 23:06:01.450000000
63,115,2021-01-03 23:06:02.450000000
63,115,2021-01-03 23:06:03.450000000
63,115,2021-01-03 23:06:04.450000000
63,115,2021-01-03 23:06:05.450000000
63,115,2021-01-03 23:06:06.450000000
62,115,2021-01-03 23:06:07.450000000
62,115,2021-01-03 23:06:08.450000000
62,115,2021-01-03 23:06:09.450000000
62,115,2021-01-03 23:06:10.450000000
62,115,2021-01-03 23:06:11.450000000
62,115,2021-01-03 23:06:12.450000000
62,115,2021-01-03 23:06:13.450000000
62,115,2021-01-03 23:06:14.450000000
62,115,2021-01-03 23:06:15.450000000
62,115,2021-01-03 23:06:16.450000000
62,115,2021-01-03 23:06:17.450000000
62,115,2021-01-03 23:06:18.450000000
62,115,2021-01-03 23:06:19.450000000
62,115,2021-01-03 23:06:20.450000000
62,115,2021-01-03 23:06:21.450000000
62,115,2021-01-03 23:06:22.450000000
63,115,2021-01-03 23:06:23.450000000
63,115,2021-01-03 23:06:24.450000000
64,115,2021-01-03 23:06:25.450000000
64,115,2021-01-03 23:06:26.450000000
64,115,2021-01-03 23:06:27.450000000
64,115,2021-01-03 23:06:28.450000000
64,115,2021-01-03 23:06:29.450000000
64,115,2021-01-03 23:06:30.450000000
63,115,2021-01-03 23:06:31.450000000
63,115,2021-01-03 23:06:32.450000000
63,115,2021-01-03 23:06:33.450000000
63,115,2021-01-03 23:06:34.450000000
63,115,2021-01-03 23:06:35.450000000
63,115,2021-01-03 23:06:36.450000000
62,115,2021-01-03 23:06:37.450000000
62,115,2021-01-03 23:06:38.450000000
62,115,2021-01-03 23:06:39.450000000
62,115,2021-01-03 23:06:40.450000000
62,115,2021-01-03 23:06:41.450000000
62,115,2021-01-03 23:06:42.450000000
63,115,2021-01-03 23:06:43.450000000
63,115,2021-01-03 23:06:44.450000000
63,115,2021-01-03 23:06:45.450000000
63,115,2021-01-03 23:06:46.450000000
62,115,2021-01-03 23:06:47.450000000
62,115,2021-01-03 23:06:48.450000000
62,115,2021-01-03 23:06:49.450000000
62,115,2021-01-03 23:06:50.450000000
62,115,2021-01-03 23:06:51.450000000
62,115,2021-01-03 23:06:52.450000000
62,115,2021-01-03 23:06:53.450000000
62,115,2021-01-03 23:06:54.450000000
62,115,2021-01-03 23:06:55.450000000
63,115,2021-01-03 23:06:56.450000000
63,115,2021-01-03 23:06:57.450000000
63,115,2021-01-03 23:06:58.450000000
63,115,2021-01-03 23:06:59.450000000
62,115,2021-01-03 23:07:00.450000000
62,115,2021-01-03 23:07:01.450000000
62,115,2021-01-03 23:07:02.450000000
62,115,2021-01-03 23:07:03.450000000
62,115,2021-01-03 23:07:04.450000000
63,115,2021-01-03 23:07:05.450000000
63,115,2021-01-03 23:07:06.450000000
63,115,2021-01-03 23:07:07.450000000
63,115,2021-01-03 23:07:08.450000000
62,115,2021-01-03 23:07:09.450000000
62,115,2021-01-03 23:07:10.450000000
61,115,2021-01-03 23:07:11.450000000
61,115,2021-01-03 23:07:12.450000000
61,115,2021-01-03 23:07:13.450000000
61,115,2021-01-03 23:07:14.450000000
61,115,2021-01-03 23:07:15.450000000
61,115,2021-01-03 23:07:16.450000000
61,115,2021-01-03 23:07:17.450000000
61,115,2021-01-03 23:07:18.450000000
61,115,2021-01-03 23:07:19.450000000
61,115,2021-01-03 23:07:20.450000000
61,115,2021-01-03 23:07:21.450000000
61,115,2021-01-03 23:07:22.450000000
61,115,2021-01-03 23:07:23.450000000
61,115,2021-01-03 23:07:24.450000000
61,115,2021-01-03 23:07:25.450000000
61,115,2021-01-03 23:07:26.450000000
61,115,2021-01-03 23:07:27.450000000
61,115,2021-01-03 23:07:28.450000000
62,115,2021-01-03 23:07:29.450000000
62,115,2021-01-03 23:07:30.450000000
62,115,2021-01-03 23:07:31.450000000
63,115,2021-01-03 23:07:32.450000000
63,115,2021-01-03 23:07:33.450000000
63,115,2021-01-03 23:07:34.450000000
63,115,2021-01-03 23:07:35.450000000
62,115,2021-01-03 23:07:36.450000000
62,115,2021-01-03 23:07:37.450000000
62,115,2021-01-03 23:07:38.450000000
62,115,2021-01-03 23:07:39.450000000
62,115,2021-01-03 23:07:40.450000000
62,115,2021-01-03 23:07:41.450000000
62,115,2021-01-03 23:07:42.450000000
62,115,2021-01-03 23:07:43.450000000
62,115,2021-01-03 23:07:44.450000000
62,115,2021-01-03 23:07:45.450000000
62,115,2021-01-03 23:07:46.450000000
62,115,2021-01-03 23:07:47.450000000
62,115,2021-01-03 23:07:48.450000000
62,115,2021-01-03 23:07:49.450000000
63,115,2021-01-03 23:07:50.450000000
63,115,2021-01-03 23:07:51.450000000
63,115,2021-01-03 23:07:52.450000000
63,115,2021-01-03 23:07:53.450000000
63,115,2021-01-03 23:07:54.450000000
63,115,2021-01-03 23:07:55.450000000
63,115,2021-01-03 23:07:56.450000000
63,115,2021-01-03 23:07:57.450000000
63,115,2021-01-03 23:07:58.450000000
63,115,2021-01-03 23:07:59.450000000
63,115,2021-01-03 23:08:00.450000000
63,115,2021-01-03 23:08:01.450000000
63,115,2021-01-03 23:08:02.450000000
63,115,2021-01-03 23:08:03.450000000
63,115,2021-01-03 23:08:04.450000000
63,115,2021-01-03 23:08:05.450000000
63,115,2021-01-03 23:08:06.450000000
63,115,2021-01-03 23:08:07.450000000
63,115,2021-01-03 23:08:08.450000000
63,115,2021-01-03 23:08:09.450000000
63,115,2021-01-03 23:08:10.450000000
63,115,2021-01-03 23:08:11.450000000
63,115,2021-01-03 23:08:12.450000000
63,115,2021-01-03 23:08:13.450000000
63,115,2021-01-03 23:08:14.450000000
63,115,2021-01-03 23:08:15.450000000
63,115,2021-01-03 23:08:16.450000000
63,115,2021-01-03 23:08:17.450000000
63,115,2021-01-03 23:08:18.450000000
63,115,2021-01-03 23:08:19.450000000
63,115,2021-01-03 23:08:20.450000000
63,115,2021-01-03 23:08:21.450000000
63,115,2021-01-03 23:08:22.450000000
63,115,2021-01-03 23:08:23.450000000
63,115,2021-01-03 23:08:24.450000000
63,115,2021-01-03 23:08:25.450000000
63,115,2021-01-03 23:08:26.450000000
63,115,2021-01-03 23:08:27.450000000
63,115,2021-01-03 23:08:28.450000000
63,115,2021-01-03 23:08:29.450000000
63,115,2021-01-03 23:08:30.450000000
63,115,2021-01-03 23:08:31.450000000
63,115,2021-01-03 23:08:32.450000000
63,115,2021-01-03 23:08:33.450000000
63,115,2021-01-03 23:08:34.450000000
63,115,2021-01-03 23:08:35.450000000
63,115,2021-01-03 23:08:36.450000000
63,115,2021-01-03 23:08:37.450000000
63,115,2021-01-03 23:08:38.450000000
63,115,2021-01-03 23:08:39.450000000
64,115,2021-01-03 23:08:40.450000000
64,115,2021-01-03 23:08:41.450000000
64,115,2021-01-03 23:08:42.450000000
64,115,2021-01-03 23:08:43.450000000
64,115,2021-01-03 23:08:44.450000000
64,115,2021-01-03 23:08:45.450000000
64,115,2021-01-03 23:08:46.450000000
64,115,2021-01-03 23:08:47.450000000
64,115,2021-01-03 23:08:48.450000000
64,115,2021-01-03 23:08:49.450000000
64,115,2021-01-03 23:08:50.450000000
65,115,2021-01-03 23:08:51.450000000
65,115,2021-01-03 23:08:52.450000000
65,115,2021-01-03 23:08:53.450000000
65,115,2021-01-03 23:08:54.450000000
65,115,2021-01-03 23:08:55.450000000
66,115,2021-01-03 23:08:56.450000000
66,115,2021-01-03 23:08:57.450000000
66,115,2021-01-03 23:08:58.450000000
66,115,2021-01-03 23:08:59.450000000
67,115,2021-01-03 23:09:00.450000000
67,115,2021-01-03 23:09:01.450000000
67,115,2021-01-03 23:09:02.450000000
67,115,2021-01-03 23:09:03.450000000
67,115,2021-01-03 23:09:04.450000000
67,115,2021-01-03 23:09:05.450000000
67,115,2021-01-03 23:09:06.450000000
67,115,2021-01-03 23:09:07.450000000
67,115,2021-01-03 23:09:08.450000000
67,115,2021-01-03 23:09:09.450000000
67,115,2021-01-03 23:09:10.450000000
67,115,2021-01-03 23:09:11.450000000
67,115,2021-01-03 23:09:12.450000000
67,115,2021-01-03 23:09:13.450000000
67,115,2021-01-03 23:09:14.450000000
67,115,2021-01-03 23:09:15.450000000
68,115,2021-01-03 23:09:16.450000000
68,115,2021-01-03 23:09:17.450000000
67,115,2021-01-03 23:09:18.450000000
67,115,2021-01-03 23:09:19.450000000
67,115,2021-01-03 23:09:20.450000000
67,115,2021-01-03 23:09:21.450000000
67,115,2021-01-03 23:09:22.450000000
66,115,2021-01-03 23:09:23.450000000
66,115,2021-01-03 23:09:24.450000000
66,115,2021-01-03 23:09:25.450000000
66,115,2021-01-03 23:09:26.450000000
66,115,2021-01-03 23:09:27.450000000
66,115,2021-01-03 23:09:28.450000000
66,115,2021-01-03 23:09:29.450000000
66,115,2021-01-03 23:09:30.450000000
66,115,2021-01-03 23:09:31.450000000
65,115,2021-01-03 23:09:32.450000000
65,115,2021-01-03 23:09:33.450000000
65,115,2021-01-03 23:09:34.450000000
65,115,2021-01-03 23:09:35.450000000
65,115,2021-01-03 23:09:36.450000000
66,115,2021-01-03 23:09:37.450000000
66,115,2021-01-03 23:09:38.450000000
66,115,2021-01-03 23:09:39.450000000
66,115,2021-01-03 23:09:40.450000000
66,115,2021-01-03 23:09:41.450000000
66,115,2021-01-03 23:09:42.450000000
66,115,2021-01-03 23:09:43.450000000
66,115,2021-01-03 23:09:44.450000000
66,115,2021-01-03 23:09:45.450000000
66,115,2021-01-03 23:09:46.450000000
66,115,2021-01-03 23:09:47.450000000
66,115,2021-01-03 23:09:48.450000000
66,115,2021-01-03 23:09:49.450000000
66,115,2021-01-03 23:09:50.450000000
66,115,2021-01-03 23:09:51.450000000
66,115,2021-01-03 23:09:52.450000000
66,115,2021-01-03 23:09:53.450000000
66,115,2021-01-03 23:09:54.450000000
66,115,2021-01-03 23:09:55.450000000
66,115,2021-01-03 23:09:56.450000000
66,115,2021-01-03 23:09:57.450000000
66,115,2021-01-03 23:09:58.450000000
66,115,2021-01-03 23:09:59.450000000
66,115,2021-01-03 23:10:00.450000000
66,115,2021-01-03 23:10:01.450000000
66,115,2021-01-03 23:10:02.450000000
66,115,2021-01-03 23:10:03.450000000
66,115,2021-01-03 23:10:04.450000000
66,115,2021-01-03 23:10:05.450000000
66,115,2021-01-03 23:10:06.450000000
66,115,2021-01-03 23:10:07.450000000
66,115,2021-01-03 23:10:08.450000000
66,115,2021-01-03 23:10:09.450000000
66,115,2021-01-03 23:10:10.450000000
66,115,2021-01-03 23:10:11.450000000
65,115,2021-01-03 23:10:12.450000000
65,115,2021-01-03 23:10:13.450000000
65,115,2021-01-03 23:10:14.450000000
65,115,2021-01-03 23:10:15.450000000
65,115,2021-01-03 23:10:16.450000000
65,115,2021-01-03 23:10:17.450000000
65,115,2021-01-03 23:10:18.450000000
64,115,2021-01-03 23:10:19.450000000
64,115,2021-01-03 23:10:20.450000000
64,115,2021-01-03 23:10:21.450000000
64,115,2021-01-03 23:10:22.450000000
64,115,2021-01-03 23:10:23.450000000
63,115,2021-01-03 23:10:24.450000000
63,115,2021-01-03 23:10:25.450000000
63,115,2021-01-03 23:10:26.450000000
63,115,2021-01-03 23:10:27.450000000
63,115,2021-01-03 23:10:28.450000000
63,115,2021-01-03 23:10:29.450000000
62,115,2021-01-03 23:10:30.450000000
62,115,2021-01-03 23:10:31.450000000
63,115,2021-01-03 23:10:32.450000000
63,115,2021-01-03 23:10:33.450000000
62,115,2021-01-03 23:10:34.450000000
62,115,2021-01-03 23:10:35.450000000
61,115,2021-01-03 23:10:36.450000000
61,115,2021-01-03 23:10:37.450000000
61,115,2021-01-03 23:10:38.450000000
61,115,2021-01-03 23:10:39.450000000
61,115,2021-01-03 23:10:40.450000000
61,115,2021-01-03 23:10:41.450000000
61,115,2021-01-03 23:10:42.450000000
61,115,2021-01-03 23:10:43.450000000
61,115,2021-01-03 23:10:44.450000000
61,115,2021-01-03 23:10:45.450000000
61,115,2021-01-03 23:10:46.450000000
61,115,2021-01-03 23:10:47.450000000
61,115,2021-01-03 23:10:48.450000000
61,115,2021-01-03 23:10:49.450000000
61,115,2021-01-03 23:10:50.450000000
61,115,2021-01-03 23:10:51.450000000
61,115,2021-01-03 23:10:52.450000000
61,115,2021-01-03 23:10:53.450000000
61,115,2021-01-03 23:10:54.450000000
61,115,2021-01-03 23:10:55.450000000
61,115,2021-01-03 23:10:56.450000000
61,115,2021-01-03 23:10:57.450000000
61,115,2021-01-03 23:10:58.450000000
61,115,2021-01-03 23:10:59.450000000
61,115,2021-01-03 23:11:00.450000000
61,115,2021-01-03 23:11:01.450000000
61,115,2021-01-03 23:11:02.450000000
61,115,2021-01-03 23:11:03.450000000
61,115,2021-01-03 23:11:04.450000000
61,115,2021-01-03 23:11:05.450000000
61,115,2021-01-03 23:11:06.450000000
61,115,2021-01-03 23:11:07.450000000
61,115,2021-01-03 23:11:08.450000000
61,115,2021-01-03 23:11:09.450000000
61,115,2021-01-03 23:11:10.450000000
61,115,2021-01-03 23:11:11.450000000
61,115,2021-01-03 23:11:12.450000000
61,115,2021-01-03 23:11:13.450000000
61,115,2021-01-03 23:11:14.450000000
61,115,2021-01-03 23:11:15.450000000
61,115,2021-01-03 23:11:16.450000000
61,115,2021-01-03 23:11:17.450000000
61,115,2021-01-03 23:11:18.450000000
61,115,2021-01-03 23:11:19.450000000
61,115,2021-01-03 23:11:20.450000000
61,115,2021-01-03 23:11:21.450000000
61,115,2021-01-03 23:11:22.450000000
63,115,2021-01-03 23:11:23.450000000
63,115,2021-01-03 23:11:24.450000000
63,115,2021-01-03 23:11:25.450000000
63,115,2021-01-03 23:11:26.450000000
63,115,2021-01-03 23:11:27.450000000
62,115,2021-01-03 23:11:28.450000000
62,115,2021-01-03 23:11:29.450000000
62,115,2021-01-03 23:11:30.450000000
62,115,2021-01-03 23:11:31.450000000
62,115,2021-01-03 23:11:32.450000000
62,115,2021-01-03 23:11:33.450000000
62,115,2021-01-03 23:11:34.450000000
62,115,2021-01-03 23:11:35.450000000
62,115,2021-01-03 23:11:36.450000000
62,115,2021-01-03 23:11:37.450000000
63,115,2021-01-03 23:11:38.450000000
64,115,2021-01-03 23:11:39.450000000
64,115,2021-01-03 23:11:40.450000000
64,115,2021-01-03 23:11:41.450000000
64,115,2021-01-03 23:11:42.450000000
64,115,2021-01-03 23:11:43.450000000
64,115,2021-01-03 23:11:44.450000000
64,115,2021-01-03 23:11:45.450000000
64,115,2021-01-03 23:11:46.450000000
64,115,2021-01-03 23:11:47.450000000
64,115,2021-01-03 23:11:48.450000000
64,115,2021-01-03 23:11:49.450000000
63,115,2021-01-03 23:11:50.450000000
63,115,2021-01-03 23:11:51.450000000
63,115,2021-01-03 23:11:52.450000000
63,115,2021-01-03 23:11:53.450000000
63,115,2021-01-03 23:11:54.450000000
63,115,2021-01-03 23:11:55.450000000
63,115,2021-01-03 23:11:56.450000000
63,115,2021-01-03 23:11:57.450000000
63,115,2021-01-03 23:11:58.450000000
63,115,2021-01-03 23:11:59.450000000
63,115,2021-01-03 23:12:00.450000000
62,115,2021-01-03 23:12:01.450000000
62,115,2021-01-03 23:12:02.450000000
62,115,2021-01-03 23:12:03.450000000
62,115,2021-01-03 23:12:04.450000000
62,115,2021-01-03 23:12:05.450000000
62,115,2021-01-03 23:12:06.450000000
62,115,2021-01-03 23:12:07.450000000
62,115,2021-01-03 23:12:08.450000000
62,115,2021-01-03 23:12:09.450000000
62,115,2021-01-03 23:12:10.450000000
62,115,2021-01-03 23:12:11.450000000
62,115,2021-01-03 23:12:12.450000000
62,115,2021-01-03 23:12:13.450000000
62,115,2021-01-03 23:12:14.450000000
62,115,2021-01-03 23:12:15.450000000
62,115,2021-01-03 23:12:16.450000000
62,115,2021-01-03 23:12:17.450000000
60,115,2021-01-03 23:12:18.450000000
60,115,2021-01-03 23:12:19.450000000
60,115,2021-01-03 23:12:20.450000000
60,115,2021-01-03 23:12:21.450000000
60,115,2021-01-03 23:12:22.450000000
60,115,2021-01-03 23:12:23.450000000
60,115,2021-01-03 23:12:24.450000000
60,115,2021-01-03 23:12:25.450000000
60,115,2021-01-03 23:12:26.450000000
59,115,2021-01-03 23:12:27.450000000
59,115,2021-01-03 23:12:28.450000000
59,115,2021-01-03 23:12:29.450000000
59,115,2021-01-03 23:12:30.450000000
59,115,2021-01-03 23:12:31.450000000
59,115,2021-01-03 23:12:32.450000000
59,115,2021-01-03 23:12:33.450000000
59,115,2021-01-03 23:12:34.450000000
59,115,2021-01-03 23:12:35.450000000
59,115,2021-01-03 23:12:36.450000000
59,115,2021-01-03 23:12:37.450000000
59,115,2021-01-03 23:12:38.450000000
59,115,2021-01-03 23:12:39.450000000
59,115,2021-01-03 23:12:40.450000000
59,115,2021-01-03 23:12:41.450000000
59,115,2021-01-03 23:12:42.450000000
59,115,2021-01-03 23:12:43.450000000
59,115,2021-01-03 23:12:44.450000000
59,115,2021-01-03 23:12:45.450000000
59,115,2021-01-03 23:12:46.450000000
59,115,2021-01-03 23:12:47.450000000
59,115,2021-01-03 23:12:48.450000000
59,115,2021-01-03 23:12:49.450000000
59,115,2021-01-03 23:12:50.450000000
59,115,2021-01-03 23:12:51.450000000
59,115,2021-01-03 23:12:52.450000000
59,115,2021-01-03 23:12:53.450000000
58,115,2021-01-03 23:12:54.450000000
58,115,2021-01-03 23:12:55.450000000
58,115,2021-01-03 23:12:56.450000000
58,115,2021-01-03 23:12:57.450000000
58,115,2021-01-03 23:12:58.450000000
58,115,2021-01-03 23:12:59.450000000
58,115,2021-01-03 23:13:00.450000000
58,115,2021-01-03 23:13:01.450000000
58,115,2021-01-03 23:13:02.450000000
58,115,2021-01-03 23:13:03.450000000
58,115,2021-01-03 23:13:04.450000000
59,115,2021-01-03 23:13:05.450000000
59,115,2021-01-03 23:13:06.450000000
59,115,2021-01-03 23:13:07.450000000
59,115,2021-01-03 23:13:08.450000000
59,115,2021-01-03 23:13:09.450000000
59,115,2021-01-03 23:13:10.450000000
59,115,2021-01-03 23:13:11.450000000
59,115,2021-01-03 23:13:12.450000000
59,115,2021-01-03 23:13:13.450000000
59,115,2021-01-03 23:13:14.450000000
58,115,2021-01-03 23:13:15.450000000
58,115,2021-01-03 23:13:16.450000000
58,115,2021-01-03 23:13:17.450000000
58,115,2021-01-03 23:13:18.450000000
59,115,2021-01-03 23:13:19.450000000
59,115,2021-01-03 23:13:20.450000000
59,115,2021-01-03 23:13:21.450000000
59,115,2021-01-03 23:13:22.450000000
59,115,2021-01-03 23:13:23.450000000
59,115,2021-01-03 23:13:24.450000000
59,115,2021-01-03 23:13:25.450000000
59,115,2021-01-03 23:13:26.450000000
59,115,2021-01-03 23:13:27.450000000
59,115,2021-01-03 23:13:28.450000000
59,115,2021-01-03 23:13:29.450000000
59,115,2021-01-03 23:13:30.450000000
59,115,2021-01-03 23:13:31.450000000
59,115,2021-01-03 23:13:32.450000000
59,115,2021-01-03 23:13:33.450000000
59,115,2021-01-03 23:13:34.450000000
60,115,2021-01-03 23:13:35.450000000
60,115,2021-01-03 23:13:36.450000000
60,115,2021-01-03 23:13:37.450000000
61,115,2021-01-03 23:13:38.450000000
61,115,2021-01-03 23:13:39.450000000
61,115,2021-01-03 23:13:40.450000000
62,115,2021-01-03 23:13:41.450000000
62,115,2021-01-03 23:13:42.450000000
62,115,2021-01-03 23:13:43.450000000
64,115,2021-01-03 23:13:44.450000000
97,104,2021-01-04 11:31:11.926000000
93,104,2021-01-04 11:31:12.926000000
90,104,2021-01-04 11:31:13.926000000
88,104,2021-01-04 11:31:14.926000000
86,104,2021-01-04 11:31:15.926000000
84,104,2021-01-04 11:31:16.926000000
83,104,2021-01-04 11:31:17.926000000
82,104,2021-01-04 11:31:18.926000000
82,104,2021-01-04 11:31:19.926000000
82,104,2021-01-04 11:31:20.926000000
81,104,2021-01-04 11:31:21.926000000
81,104,2021-01-04 11:31:22.926000000
81,104,2021-01-04 11:31:23.926000000
81,104,2021-01-04 11:31:24.926000000
80,104,2021-01-04 11:31:25.926000000
79,104,2021-01-04 11:31:26.926000000
78,104,2021-01-04 11:31:27.926000000
78,104,2021-01-04 11:31:28.926000000
76,104,2021-01-04 11:31:29.926000000
76,104,2021-01-04 11:31:30.926000000
76,104,2021-01-04 11:31:31.926000000
76,104,2021-01-04 11:31:32.926000000
75,104,2021-01-04 11:31:33.926000000
75,104,2021-01-04 11:31:34.926000000
75,104,2021-01-04 11:31:35.926000000
75,104,2021-01-04 11:31:36.926000000
75,104,2021-01-04 11:31:37.926000000
75,104,2021-01-04 11:31:38.926000000
75,104,2021-01-04 11:31:39.926000000
75,104,2021-01-04 11:31:40.926000000
75,104,2021-01-04 11:31:41.926000000
74,104,2021-01-04 11:31:42.926000000
74,104,2021-01-04 11:31:43.926000000
73,104,2021-01-04 11:31:44.926000000
73,104,2021-01-04 11:31:45.926000000
72,104,2021-01-04 11:31:46.926000000
72,104,2021-01-04 11:31:47.926000000
72,104,2021-01-04 11:31:48.926000000
72,104,2021-01-04 11:31:49.926000000
72,104,2021-01-04 11:31:50.926000000
72,104,2021-01-04 11:31:51.926000000
72,104,2021-01-04 11:31:52.926000000
72,104,2021-01-04 11:31:53.926000000
71,104,2021-01-04 11:31:54.926000000
71,104,2021-01-04 11:31:55.926000000
72,104,2021-01-04 11:31:56.926000000
72,104,2021-01-04 11:31:57.926000000
72,104,2021-01-04 11:31:58.926000000
72,104,2021-01-04 11:31:59.926000000
72,104,2021-01-04 11:32:00.926000000
72,104,2021-01-04 11:32:01.926000000
72,104,2021-01-04 11:32:02.926000000
72,104,2021-01-04 11:32:03.926000000
72,104,2021-01-04 11:32:04.926000000
71,104,2021-01-04 11:32:05.926000000
71,104,2021-01-04 11:32:06.926000000
70,104,2021-01-04 11:32:07.926000000
67,104,2021-01-04 11:32:08.926000000
66,104,2021-01-04 11:32:09.926000000
66,104,2021-01-04 11:32:10.926000000
66,104,2021-01-04 11:32:11.926000000
66,104,2021-01-04 11:32:12.926000000
66,104,2021-01-04 11:32:13.926000000
66,104,2021-01-04 11:32:14.926000000
66,104,2021-01-04 11:32:15.926000000
65,104,2021-01-04 11:32:16.926000000
65,104,2021-01-04 11:32:17.926000000
65,104,2021-01-04 11:32:18.926000000
66,104,2021-01-04 11:32:19.926000000
66,104,2021-01-04 11:32:20.926000000
67,104,2021-01-04 11:32:21.926000000
67,104,2021-01-04 11:32:22.926000000
67,104,2021-01-04 11:32:23.926000000
67,104,2021-01-04 11:32:24.926000000
67,104,2021-01-04 11:32:25.926000000
67,104,2021-01-04 11:32:26.926000000
67,104,2021-01-04 11:32:27.926000000
67,104,2021-01-04 11:32:28.926000000
67,104,2021-01-04 11:32:29.926000000
67,104,2021-01-04 11:32:30.926000000
67,104,2021-01-04 11:32:31.926000000
67,104,2021-01-04 11:32:32.926000000
67,104,2021-01-04 11:32:33.926000000
67,104,2021-01-04 11:32:34.926000000
