heartrate,activityid,time
103,107,2021-01-06 12:10:32.663000000
103,107,2021-01-06 12:10:33.663000000
103,107,2021-01-06 12:10:34.663000000
102,107,2021-01-06 12:10:35.663000000
101,107,2021-01-06 12:10:36.663000000
101,107,2021-01-06 12:10:37.663000000
100,107,2021-01-06 12:10:38.663000000
99,107,2021-01-06 12:10:39.663000000
98,107,2021-01-06 12:10:40.663000000
98,107,2021-01-06 12:10:41.663000000
98,107,2021-01-06 12:10:42.663000000
98,107,2021-01-06 12:10:43.663000000
98,107,2021-01-06 12:10:44.663000000
99,107,2021-01-06 12:10:45.663000000
98,107,2021-01-06 12:10:46.663000000
98,107,2021-01-06 12:10:47.663000000
98,107,2021-01-06 12:10:48.663000000
98,107,2021-01-06 12:10:49.663000000
98,107,2021-01-06 12:10:50.663000000
97,107,2021-01-06 12:10:51.663000000
96,107,2021-01-06 12:10:52.663000000
96,107,2021-01-06 12:10:53.663000000
96,107,2021-01-06 12:10:54.663000000
96,107,2021-01-06 12:10:55.663000000
97,107,2021-01-06 12:10:56.663000000
97,107,2021-01-06 12:10:57.663000000
97,107,2021-01-06 12:10:58.663000000
96,107,2021-01-06 12:10:59.663000000
96,107,2021-01-06 12:11:00.663000000
96,107,2021-01-06 12:11:01.663000000
95,107,2021-01-06 12:11:02.663000000
95,107,2021-01-06 12:11:03.663000000
95,107,2021-01-06 12:11:04.663000000
94,107,2021-01-06 12:11:05.663000000
94,107,2021-01-06 12:11:06.663000000
94,107,2021-01-06 12:11:07.663000000
94,107,2021-01-06 12:11:08.663000000
94,107,2021-01-06 12:11:09.663000000
95,107,2021-01-06 12:11:10.663000000
95,107,2021-01-06 12:11:11.663000000
95,107,2021-01-06 12:11:12.663000000
95,107,2021-01-06 12:11:13.663000000
96,107,2021-01-06 12:11:14.663000000
97,107,2021-01-06 12:11:15.663000000
97,107,2021-01-06 12:11:16.663000000
98,107,2021-01-06 12:11:17.663000000
98,107,2021-01-06 12:11:18.663000000
98,107,2021-01-06 12:11:19.663000000
98,107,2021-01-06 12:11:20.663000000
98,107,2021-01-06 12:11:21.663000000
98,107,2021-01-06 12:11:22.663000000
97,107,2021-01-06 12:11:23.663000000
97,107,2021-01-06 12:11:24.663000000
97,107,2021-01-06 12:11:25.663000000
97,107,2021-01-06 12:11:26.663000000
97,107,2021-01-06 12:11:27.663000000
96,107,2021-01-06 12:11:28.663000000
96,107,2021-01-06 12:11:29.663000000
96,107,2021-01-06 12:11:30.663000000
96,107,2021-01-06 12:11:31.663000000
96,107,2021-01-06 12:11:32.663000000
96,107,2021-01-06 12:11:33.663000000
96,107,2021-01-06 12:11:34.663000000
96,107,2021-01-06 12:11:35.663000000
96,107,2021-01-06 12:11:36.663000000
97,107,2021-01-06 12:11:37.663000000
97,107,2021-01-06 12:11:38.663000000
97,107,2021-01-06 12:11:39.663000000
97,107,2021-01-06 12:11:40.663000000
97,107,2021-01-06 12:11:41.663000000
96,107,2021-01-06 12:11:42.663000000
96,107,2021-01-06 12:11:43.663000000
96,107,2021-01-06 12:11:44.663000000
95,107,2021-01-06 12:11:45.663000000
95,107,2021-01-06 12:11:46.663000000
95,107,2021-01-06 12:11:47.663000000
95,107,2021-01-06 12:11:48.663000000
95,107,2021-01-06 12:11:49.663000000
95,107,2021-01-06 12:11:50.663000000
95,107,2021-01-06 12:11:51.663000000
96,107,2021-01-06 12:11:52.663000000
96,107,2021-01-06 12:11:53.663000000
96,107,2021-01-06 12:11:54.663000000
96,107,2021-01-06 12:11:55.663000000
96,107,2021-01-06 12:11:56.663000000
96,107,2021-01-06 12:11:57.663000000
96,107,2021-01-06 12:11:58.663000000
96,107,2021-01-06 12:11:59.663000000
95,107,2021-01-06 12:12:00.663000000
95,107,2021-01-06 12:12:01.663000000
95,107,2021-01-06 12:12:02.663000000
95,107,2021-01-06 12:12:03.663000000
95,107,2021-01-06 12:12:04.663000000
95,107,2021-01-06 12:12:05.663000000
95,107,2021-01-06 12:12:06.663000000
95,107,2021-01-06 12:12:07.663000000
94,107,2021-01-06 12:12:08.663000000
95,107,2021-01-06 12:12:09.663000000
94,107,2021-01-06 12:12:10.663000000
94,107,2021-01-06 12:12:11.663000000
93,107,2021-01-06 12:12:12.663000000
93,107,2021-01-06 12:12:13.663000000
93,107,2021-01-06 12:12:14.663000000
93,107,2021-01-06 12:12:15.663000000
92,107,2021-01-06 12:12:16.663000000
93,107,2021-01-06 12:12:17.663000000
92,107,2021-01-06 12:12:18.663000000
92,107,2021-01-06 12:12:19.663000000
92,107,2021-01-06 12:12:20.663000000
92,107,2021-01-06 12:12:21.663000000
91,107,2021-01-06 12:12:22.663000000
91,107,2021-01-06 12:12:23.663000000
91,107,2021-01-06 12:12:24.663000000
92,107,2021-01-06 12:12:25.663000000
92,107,2021-01-06 12:12:26.663000000
91,107,2021-01-06 12:12:27.663000000
91,107,2021-01-06 12:12:28.663000000
91,107,2021-01-06 12:12:29.663000000
91,107,2021-01-06 12:12:30.663000000
90,107,2021-01-06 12:12:31.663000000
91,107,2021-01-06 12:12:32.663000000
91,107,2021-01-06 12:12:33.663000000
91,107,2021-01-06 12:12:34.663000000
91,107,2021-01-06 12:12:35.663000000
92,107,2021-01-06 12:12:36.663000000
92,107,2021-01-06 12:12:37.663000000
93,107,2021-01-06 12:12:38.663000000
93,107,2021-01-06 12:12:39.663000000
94,107,2021-01-06 12:12:40.663000000
94,107,2021-01-06 12:12:41.663000000
94,107,2021-01-06 12:12:42.663000000
94,107,2021-01-06 12:12:43.663000000
95,107,2021-01-06 12:12:44.663000000
94,107,2021-01-06 12:12:45.663000000
93,107,2021-01-06 12:12:46.663000000
93,107,2021-01-06 12:12:47.663000000
92,107,2021-01-06 12:12:48.663000000
92,107,2021-01-06 12:12:49.663000000
92,107,2021-01-06 12:12:50.663000000
93,107,2021-01-06 12:12:51.663000000
93,107,2021-01-06 12:12:52.663000000
94,107,2021-01-06 12:12:53.663000000
94,107,2021-01-06 12:12:54.663000000
95,107,2021-01-06 12:12:55.663000000
95,107,2021-01-06 12:12:56.663000000
96,107,2021-01-06 12:12:57.663000000
96,107,2021-01-06 12:12:58.663000000
96,107,2021-01-06 12:12:59.663000000
96,107,2021-01-06 12:13:00.663000000
96,107,2021-01-06 12:13:01.663000000
96,107,2021-01-06 12:13:02.663000000
96,107,2021-01-06 12:13:03.663000000
96,107,2021-01-06 12:13:04.663000000
95,107,2021-01-06 12:13:05.663000000
95,107,2021-01-06 12:13:06.663000000
95,107,2021-01-06 12:13:07.663000000
95,107,2021-01-06 12:13:08.663000000
95,107,2021-01-06 12:13:09.663000000
95,107,2021-01-06 12:13:10.663000000
95,107,2021-01-06 12:13:11.663000000
95,107,2021-01-06 12:13:12.663000000
96,107,2021-01-06 12:13:13.663000000
96,107,2021-01-06 12:13:14.663000000
96,107,2021-01-06 12:13:15.663000000
96,107,2021-01-06 12:13:16.663000000
96,107,2021-01-06 12:13:17.663000000
96,107,2021-01-06 12:13:18.663000000
96,107,2021-01-06 12:13:19.663000000
96,107,2021-01-06 12:13:20.663000000
96,107,2021-01-06 12:13:21.663000000
82,103,2021-01-06 12:30:11.838000000
82,103,2021-01-06 12:30:12.838000000
82,103,2021-01-06 12:30:13.838000000
82,103,2021-01-06 12:30:14.838000000
82,103,2021-01-06 12:30:15.838000000
82,103,2021-01-06 12:30:16.838000000
81,103,2021-01-06 12:30:17.838000000
81,103,2021-01-06 12:30:18.838000000
82,103,2021-01-06 12:30:19.838000000
82,103,2021-01-06 12:30:20.838000000
82,103,2021-01-06 12:30:21.838000000
82,103,2021-01-06 12:30:22.838000000
82,103,2021-01-06 12:30:23.838000000
82,103,2021-01-06 12:30:24.838000000
82,103,2021-01-06 12:30:25.838000000
82,103,2021-01-06 12:30:26.838000000
82,103,2021-01-06 12:30:27.838000000
82,103,2021-01-06 12:30:28.838000000
82,103,2021-01-06 12:30:29.838000000
81,103,2021-01-06 12:30:30.838000000
81,103,2021-01-06 12:30:31.838000000
82,103,2021-01-06 12:30:32.838000000
82,103,2021-01-06 12:30:33.838000000
82,103,2021-01-06 12:30:34.838000000
82,103,2021-01-06 12:30:35.838000000
82,103,2021-01-06 12:30:36.838000000
83,103,2021-01-06 12:30:37.838000000
83,103,2021-01-06 12:30:38.838000000
83,103,2021-01-06 12:30:39.838000000
82,103,2021-01-06 12:30:40.838000000
82,103,2021-01-06 12:30:41.838000000
82,103,2021-01-06 12:30:42.838000000
81,103,2021-01-06 12:30:43.838000000
81,103,2021-01-06 12:30:44.838000000
81,103,2021-01-06 12:30:45.838000000
80,103,2021-01-06 12:30:46.838000000
80,103,2021-01-06 12:30:47.838000000
80,103,2021-01-06 12:30:48.838000000
80,103,2021-01-06 12:30:49.838000000
80,103,2021-01-06 12:30:50.838000000
80,103,2021-01-06 12:30:51.838000000
80,103,2021-01-06 12:30:52.838000000
80,103,2021-01-06 12:30:53.838000000
81,103,2021-01-06 12:30:54.838000000
81,103,2021-01-06 12:30:55.838000000
81,103,2021-01-06 12:30:56.838000000
81,103,2021-01-06 12:30:57.838000000
80,103,2021-01-06 12:30:58.838000000
80,103,2021-01-06 12:30:59.838000000
79,103,2021-01-06 12:31:00.838000000
79,103,2021-01-06 12:31:01.838000000
79,103,2021-01-06 12:31:02.838000000
79,103,2021-01-06 12:31:03.838000000
75,103,2021-01-06 12:31:04.838000000
73,103,2021-01-06 12:31:05.838000000
73,103,2021-01-06 12:31:06.838000000
73,103,2021-01-06 12:31:07.838000000
73,103,2021-01-06 12:31:08.838000000
72,103,2021-01-06 12:31:09.838000000
72,103,2021-01-06 12:31:10.838000000
72,103,2021-01-06 12:31:11.838000000
72,103,2021-01-06 12:31:12.838000000
72,103,2021-01-06 12:31:13.838000000
72,103,2021-01-06 12:31:14.838000000
72,103,2021-01-06 12:31:15.838000000
72,103,2021-01-06 12:31:16.838000000
71,103,2021-01-06 12:31:17.838000000
69,103,2021-01-06 12:31:18.838000000
69,103,2021-01-06 12:31:19.838000000
69,103,2021-01-06 12:31:20.838000000
70,103,2021-01-06 12:31:21.838000000
70,103,2021-01-06 12:31:22.838000000
70,103,2021-01-06 12:31:23.838000000
71,103,2021-01-06 12:31:24.838000000
71,103,2021-01-06 12:31:25.838000000
71,103,2021-01-06 12:31:26.838000000
72,103,2021-01-06 12:31:27.838000000
72,103,2021-01-06 12:31:28.838000000
73,103,2021-01-06 12:31:29.838000000
74,103,2021-01-06 12:31:30.838000000
74,103,2021-01-06 12:31:31.838000000
74,103,2021-01-06 12:31:32.838000000
73,103,2021-01-06 12:31:33.838000000
73,103,2021-01-06 12:31:34.838000000
73,103,2021-01-06 12:31:35.838000000
73,103,2021-01-06 12:31:36.838000000
73,103,2021-01-06 12:31:37.838000000
73,103,2021-01-06 12:31:38.838000000
73,103,2021-01-06 12:31:39.838000000
74,103,2021-01-06 12:31:40.838000000
75,103,2021-01-06 12:31:41.838000000
75,103,2021-01-06 12:31:42.838000000
74,103,2021-01-06 12:31:43.838000000
74,103,2021-01-06 12:31:44.838000000
74,103,2021-01-06 12:31:45.838000000
74,103,2021-01-06 12:31:46.838000000
74,103,2021-01-06 12:31:47.838000000
74,103,2021-01-06 12:31:48.838000000
74,103,2021-01-06 12:31:49.838000000
74,103,2021-01-06 12:31:50.838000000
74,103,2021-01-06 12:31:51.838000000
74,103,2021-01-06 12:31:52.838000000
74,103,2021-01-06 12:31:53.838000000
74,103,2021-01-06 12:31:54.838000000
74,103,2021-01-06 12:31:55.838000000
74,103,2021-01-06 12:31:56.838000000
74,103,2021-01-06 12:31:57.838000000
74,103,2021-01-06 12:31:58.838000000
74,103,2021-01-06 12:31:59.838000000
74,103,2021-01-06 12:32:00.838000000
74,103,2021-01-06 12:32:01.838000000
74,103,2021-01-06 12:32:02.838000000
74,103,2021-01-06 12:32:03.838000000
74,103,2021-01-06 12:32:04.838000000
74,103,2021-01-06 12:32:05.838000000
74,103,2021-01-06 12:32:06.838000000
74,103,2021-01-06 12:32:07.838000000
74,103,2021-01-06 12:32:08.838000000
74,103,2021-01-06 12:32:09.838000000
74,103,2021-01-06 12:32:10.838000000
74,103,2021-01-06 12:32:11.838000000
74,103,2021-01-06 12:32:12.838000000
73,103,2021-01-06 12:32:13.838000000
73,103,2021-01-06 12:32:14.838000000
73,103,2021-01-06 12:32:15.838000000
72,103,2021-01-06 12:32:16.838000000
72,103,2021-01-06 12:32:17.838000000
72,103,2021-01-06 12:32:18.838000000
71,103,2021-01-06 12:32:19.838000000
71,103,2021-01-06 12:32:20.838000000
70,103,2021-01-06 12:32:21.838000000
70,103,2021-01-06 12:32:22.838000000
69,103,2021-01-06 12:32:23.838000000
69,103,2021-01-06 12:32:24.838000000
69,103,2021-01-06 12:32:25.838000000
68,103,2021-01-06 12:32:26.838000000
68,103,2021-01-06 12:32:27.838000000
67,103,2021-01-06 12:32:28.838000000
67,103,2021-01-06 12:32:29.838000000
67,103,2021-01-06 12:32:30.838000000
67,103,2021-01-06 12:32:31.838000000
67,103,2021-01-06 12:32:32.838000000
69,103,2021-01-06 12:32:33.838000000
69,103,2021-01-06 12:32:34.838000000
69,103,2021-01-06 12:32:35.838000000
69,103,2021-01-06 12:32:36.838000000
69,103,2021-01-06 12:32:37.838000000
69,103,2021-01-06 12:32:38.838000000
69,103,2021-01-06 12:32:39.838000000
69,103,2021-01-06 12:32:40.838000000
69,103,2021-01-06 12:32:41.838000000
69,103,2021-01-06 12:32:42.838000000
69,103,2021-01-06 12:32:43.838000000
69,103,2021-01-06 12:32:44.838000000
69,103,2021-01-06 12:32:45.838000000
69,103,2021-01-06 12:32:46.838000000
69,103,2021-01-06 12:32:47.838000000
69,103,2021-01-06 12:32:48.838000000
69,103,2021-01-06 12:32:49.838000000
69,103,2021-01-06 12:32:50.838000000
69,103,2021-01-06 12:32:51.838000000
69,103,2021-01-06 12:32:52.838000000
69,103,2021-01-06 12:32:53.838000000
69,103,2021-01-06 12:32:54.838000000
69,103,2021-01-06 12:32:55.838000000
69,103,2021-01-06 12:32:56.838000000
69,103,2021-01-06 12:32:57.838000000
69,103,2021-01-06 12:32:58.838000000
69,103,2021-01-06 12:32:59.838000000
69,103,2021-01-06 12:33:00.838000000
69,103,2021-01-06 12:33:01.838000000
69,103,2021-01-06 12:33:02.838000000
69,103,2021-01-06 12:33:03.838000000
70,103,2021-01-06 12:33:04.838000000
70,103,2021-01-06 12:33:05.838000000
70,103,2021-01-06 12:33:06.838000000
70,103,2021-01-06 12:33:07.838000000
69,103,2021-01-06 12:33:08.838000000
69,103,2021-01-06 12:33:09.838000000
69,103,2021-01-06 12:33:10.838000000
69,103,2021-01-06 12:33:11.838000000
69,103,2021-01-06 12:33:12.838000000
70,103,2021-01-06 12:33:13.838000000
70,103,2021-01-06 12:33:14.838000000
70,103,2021-01-06 12:33:15.838000000
70,103,2021-01-06 12:33:16.838000000
70,103,2021-01-06 12:33:17.838000000
69,103,2021-01-06 12:33:18.838000000
69,103,2021-01-06 12:33:19.838000000
69,103,2021-01-06 12:33:20.838000000
68,103,2021-01-06 12:33:21.838000000
68,103,2021-01-06 12:33:22.838000000
67,103,2021-01-06 12:33:23.838000000
67,103,2021-01-06 12:33:24.838000000
67,103,2021-01-06 12:33:25.838000000
67,103,2021-01-06 12:33:26.838000000
67,103,2021-01-06 12:33:27.838000000
67,103,2021-01-06 12:33:28.838000000
67,103,2021-01-06 12:33:29.838000000
67,103,2021-01-06 12:33:30.838000000
67,103,2021-01-06 12:33:31.838000000
67,103,2021-01-06 12:33:32.838000000
67,103,2021-01-06 12:33:33.838000000
67,103,2021-01-06 12:33:34.838000000
67,103,2021-01-06 12:33:35.838000000
67,103,2021-01-06 12:33:36.838000000
68,103,2021-01-06 12:33:37.838000000
68,103,2021-01-06 12:33:38.838000000
69,103,2021-01-06 12:33:39.838000000
68,103,2021-01-06 12:33:40.838000000
68,103,2021-01-06 12:33:41.838000000
68,103,2021-01-06 12:33:42.838000000
68,103,2021-01-06 12:33:43.838000000
69,103,2021-01-06 12:33:44.838000000
70,103,2021-01-06 12:33:45.838000000
70,103,2021-01-06 12:33:46.838000000
70,103,2021-01-06 12:33:47.838000000
70,103,2021-01-06 12:33:48.838000000
70,103,2021-01-06 12:33:49.838000000
71,103,2021-01-06 12:33:50.838000000
71,103,2021-01-06 12:33:51.838000000
71,103,2021-01-06 12:33:52.838000000
72,103,2021-01-06 12:33:53.838000000
72,103,2021-01-06 12:33:54.838000000
73,103,2021-01-06 12:33:55.838000000
73,103,2021-01-06 12:33:56.838000000
73,103,2021-01-06 12:33:57.838000000
73,103,2021-01-06 12:33:58.838000000
73,103,2021-01-06 12:33:59.838000000
73,103,2021-01-06 12:34:00.838000000
73,103,2021-01-06 12:34:01.838000000
73,103,2021-01-06 12:34:02.838000000
72,103,2021-01-06 12:34:03.838000000
72,103,2021-01-06 12:34:04.838000000
72,103,2021-01-06 12:34:05.838000000
72,103,2021-01-06 12:34:06.838000000
72,103,2021-01-06 12:34:07.838000000
72,103,2021-01-06 12:34:08.838000000
73,103,2021-01-06 12:34:09.838000000
72,103,2021-01-06 12:34:10.838000000
72,103,2021-01-06 12:34:11.838000000
72,103,2021-01-06 12:34:12.838000000
72,103,2021-01-06 12:34:13.838000000
73,103,2021-01-06 12:34:14.838000000
72,103,2021-01-06 12:34:15.838000000
72,103,2021-01-06 12:34:16.838000000
72,103,2021-01-06 12:34:17.838000000
71,103,2021-01-06 12:34:18.838000000
70,103,2021-01-06 12:34:19.838000000
70,103,2021-01-06 12:34:20.838000000
70,103,2021-01-06 12:34:21.838000000
69,103,2021-01-06 12:34:22.838000000
68,103,2021-01-06 12:34:23.838000000
67,103,2021-01-06 12:34:24.838000000
67,103,2021-01-06 12:34:25.838000000
66,103,2021-01-06 12:34:26.838000000
66,103,2021-01-06 12:34:27.838000000
66,103,2021-01-06 12:34:28.838000000
66,103,2021-01-06 12:34:29.838000000
66,103,2021-01-06 12:34:30.838000000
66,103,2021-01-06 12:34:31.838000000
66,103,2021-01-06 12:34:32.838000000
66,103,2021-01-06 12:34:33.838000000
66,103,2021-01-06 12:34:34.838000000
66,103,2021-01-06 12:34:35.838000000
67,103,2021-01-06 12:34:36.838000000
67,103,2021-01-06 12:34:37.838000000
68,103,2021-01-06 12:34:38.838000000
69,103,2021-01-06 12:34:39.838000000
69,103,2021-01-06 12:34:40.838000000
69,103,2021-01-06 12:34:41.838000000
69,103,2021-01-06 12:34:42.838000000
69,103,2021-01-06 12:34:43.838000000
69,103,2021-01-06 12:34:44.838000000
69,103,2021-01-06 12:34:45.838000000
69,103,2021-01-06 12:34:46.838000000
69,103,2021-01-06 12:34:47.838000000
69,103,2021-01-06 12:34:48.838000000
69,103,2021-01-06 12:34:49.838000000
69,103,2021-01-06 12:34:50.838000000
69,103,2021-01-06 12:34:51.838000000
68,103,2021-01-06 12:34:52.838000000
68,103,2021-01-06 12:34:53.838000000
68,103,2021-01-06 12:34:54.838000000
68,103,2021-01-06 12:34:55.838000000
68,103,2021-01-06 12:34:56.838000000
68,103,2021-01-06 12:34:57.838000000
68,103,2021-01-06 12:34:58.838000000
68,103,2021-01-06 12:34:59.838000000
68,103,2021-01-06 12:35:00.838000000
69,103,2021-01-06 12:35:01.838000000
70,103,2021-01-06 12:35:02.838000000
70,103,2021-01-06 12:35:03.838000000
71,103,2021-01-06 12:35:04.838000000
71,103,2021-01-06 12:35:05.838000000
70,103,2021-01-06 12:35:06.838000000
70,103,2021-01-06 12:35:07.838000000
69,103,2021-01-06 12:35:08.838000000
69,103,2021-01-06 12:35:09.838000000
69,103,2021-01-06 12:35:10.838000000
69,103,2021-01-06 12:35:11.838000000
68,103,2021-01-06 12:35:12.838000000
68,103,2021-01-06 12:35:13.838000000
68,103,2021-01-06 12:35:14.838000000
69,103,2021-01-06 12:35:15.838000000
69,103,2021-01-06 12:35:16.838000000
69,103,2021-01-06 12:35:17.838000000
69,103,2021-01-06 12:35:18.838000000
69,103,2021-01-06 12:35:19.838000000
69,103,2021-01-06 12:35:20.838000000
69,103,2021-01-06 12:35:21.838000000
69,103,2021-01-06 12:35:22.838000000
69,103,2021-01-06 12:35:23.838000000
69,103,2021-01-06 12:35:24.838000000
69,103,2021-01-06 12:35:25.838000000
69,103,2021-01-06 12:35:26.838000000
69,103,2021-01-06 12:35:27.838000000
69,103,2021-01-06 12:35:28.838000000
69,103,2021-01-06 12:35:29.838000000
69,103,2021-01-06 12:35:30.838000000
69,103,2021-01-06 12:35:31.838000000
69,103,2021-01-06 12:35:32.838000000
69,103,2021-01-06 12:35:33.838000000
69,103,2021-01-06 12:35:34.838000000
69,103,2021-01-06 12:35:35.838000000
69,103,2021-01-06 12:35:36.838000000
69,103,2021-01-06 12:35:37.838000000
69,103,2021-01-06 12:35:38.838000000
69,103,2021-01-06 12:35:39.838000000
69,103,2021-01-06 12:35:40.838000000
69,103,2021-01-06 12:35:41.838000000
69,103,2021-01-06 12:35:42.838000000
69,103,2021-01-06 12:35:43.838000000
69,103,2021-01-06 12:35:44.838000000
69,103,2021-01-06 12:35:45.838000000
69,103,2021-01-06 12:35:46.838000000
70,103,2021-01-06 12:35:47.838000000
70,103,2021-01-06 12:35:48.838000000
70,103,2021-01-06 12:35:49.838000000
70,103,2021-01-06 12:35:50.838000000
70,103,2021-01-06 12:35:51.838000000
69,103,2021-01-06 12:35:52.838000000
68,103,2021-01-06 12:35:53.838000000
67,103,2021-01-06 12:35:54.838000000
67,103,2021-01-06 12:35:55.838000000
66,103,2021-01-06 12:35:56.838000000
66,103,2021-01-06 12:35:57.838000000
66,103,2021-01-06 12:35:58.838000000
66,103,2021-01-06 12:35:59.838000000
66,103,2021-01-06 12:36:00.838000000
67,103,2021-01-06 12:36:01.838000000
68,103,2021-01-06 12:36:02.838000000
69,103,2021-01-06 12:36:03.838000000
69,103,2021-01-06 12:36:04.838000000
70,103,2021-01-06 12:36:05.838000000
70,103,2021-01-06 12:36:06.838000000
71,103,2021-01-06 12:36:07.838000000
71,103,2021-01-06 12:36:08.838000000
71,103,2021-01-06 12:36:09.838000000
71,103,2021-01-06 12:36:10.838000000
70,103,2021-01-06 12:36:11.838000000
70,103,2021-01-06 12:36:12.838000000
70,103,2021-01-06 12:36:13.838000000
70,103,2021-01-06 12:36:14.838000000
70,103,2021-01-06 12:36:15.838000000
70,103,2021-01-06 12:36:16.838000000
70,103,2021-01-06 12:36:17.838000000
70,103,2021-01-06 12:36:18.838000000
70,103,2021-01-06 12:36:19.838000000
69,103,2021-01-06 12:36:20.838000000
69,103,2021-01-06 12:36:21.838000000
69,103,2021-01-06 12:36:22.838000000
69,103,2021-01-06 12:36:23.838000000
69,103,2021-01-06 12:36:24.838000000
69,103,2021-01-06 12:36:25.838000000
69,103,2021-01-06 12:36:26.838000000
69,103,2021-01-06 12:36:27.838000000
69,103,2021-01-06 12:36:28.838000000
69,103,2021-01-06 12:36:29.838000000
69,103,2021-01-06 12:36:30.838000000
70,103,2021-01-06 12:36:31.838000000
70,103,2021-01-06 12:36:32.838000000
70,103,2021-01-06 12:36:33.838000000
70,103,2021-01-06 12:36:34.838000000
70,103,2021-01-06 12:36:35.838000000
70,103,2021-01-06 12:36:36.838000000
70,103,2021-01-06 12:36:37.838000000
69,103,2021-01-06 12:36:38.838000000
69,103,2021-01-06 12:36:39.838000000
69,103,2021-01-06 12:36:40.838000000
70,103,2021-01-06 12:36:41.838000000
70,103,2021-01-06 12:36:42.838000000
71,103,2021-01-06 12:36:43.838000000
71,103,2021-01-06 12:36:44.838000000
72,103,2021-01-06 12:36:45.838000000
72,103,2021-01-06 12:36:46.838000000
72,103,2021-01-06 12:36:47.838000000
73,103,2021-01-06 12:36:48.838000000
73,103,2021-01-06 12:36:49.838000000
73,103,2021-01-06 12:36:50.838000000
73,103,2021-01-06 12:36:51.838000000
73,103,2021-01-06 12:36:52.838000000
73,103,2021-01-06 12:36:53.838000000
73,103,2021-01-06 12:36:54.838000000
73,103,2021-01-06 12:36:55.838000000
73,103,2021-01-06 12:36:56.838000000
73,103,2021-01-06 12:36:57.838000000
73,103,2021-01-06 12:36:58.838000000
73,103,2021-01-06 12:36:59.838000000
73,103,2021-01-06 12:37:00.838000000
74,103,2021-01-06 12:37:01.838000000
74,103,2021-01-06 12:37:02.838000000
73,103,2021-01-06 12:37:03.838000000
73,103,2021-01-06 12:37:04.838000000
73,103,2021-01-06 12:37:05.838000000
73,103,2021-01-06 12:37:06.838000000
73,103,2021-01-06 12:37:07.838000000
73,103,2021-01-06 12:37:08.838000000
73,103,2021-01-06 12:37:09.838000000
73,103,2021-01-06 12:37:10.838000000
93,102,2021-01-09 11:04:01.317000000
93,102,2021-01-09 11:04:02.317000000
94,102,2021-01-09 11:04:03.317000000
94,102,2021-01-09 11:04:04.317000000
94,102,2021-01-09 11:04:05.317000000
93,102,2021-01-09 11:04:06.317000000
92,102,2021-01-09 11:04:07.317000000
92,102,2021-01-09 11:04:08.317000000
91,102,2021-01-09 11:04:09.317000000
91,102,2021-01-09 11:04:10.317000000
91,102,2021-01-09 11:04:11.317000000
92,102,2021-01-09 11:04:12.317000000
92,102,2021-01-09 11:04:13.317000000
92,102,2021-01-09 11:04:14.317000000
92,102,2021-01-09 11:04:15.317000000
92,102,2021-01-09 11:04:16.317000000
93,102,2021-01-09 11:04:17.317000000
93,102,2021-01-09 11:04:18.317000000
94,102,2021-01-09 11:04:19.317000000
94,102,2021-01-09 11:04:20.317000000
94,102,2021-01-09 11:04:21.317000000
93,102,2021-01-09 11:04:22.317000000
93,102,2021-01-09 11:04:23.317000000
93,102,2021-01-09 11:04:24.317000000
94,102,2021-01-09 11:04:25.317000000
94,102,2021-01-09 11:04:26.317000000
94,102,2021-01-09 11:04:27.317000000
94,102,2021-01-09 11:04:28.317000000
94,102,2021-01-09 11:04:29.317000000
94,102,2021-01-09 11:04:30.317000000
94,102,2021-01-09 11:04:31.317000000
95,102,2021-01-09 11:04:32.317000000
95,102,2021-01-09 11:04:33.317000000
95,102,2021-01-09 11:04:34.317000000
96,102,2021-01-09 11:04:35.317000000
97,102,2021-01-09 11:04:36.317000000
98,102,2021-01-09 11:04:37.317000000
99,102,2021-01-09 11:04:38.317000000
100,102,2021-01-09 11:04:39.317000000
101,102,2021-01-09 11:04:40.317000000
102,102,2021-01-09 11:04:41.317000000
104,102,2021-01-09 11:04:42.317000000
104,102,2021-01-09 11:04:43.317000000
104,102,2021-01-09 11:04:44.317000000
104,102,2021-01-09 11:04:45.317000000
104,102,2021-01-09 11:04:46.317000000
104,102,2021-01-09 11:04:47.317000000
103,102,2021-01-09 11:04:48.317000000
104,102,2021-01-09 11:04:49.317000000
104,102,2021-01-09 11:04:50.317000000
105,102,2021-01-09 11:04:51.317000000
106,102,2021-01-09 11:04:52.317000000
107,102,2021-01-09 11:04:53.317000000
107,102,2021-01-09 11:04:54.317000000
108,102,2021-01-09 11:04:55.317000000
109,102,2021-01-09 11:04:56.317000000
110,102,2021-01-09 11:04:57.317000000
110,102,2021-01-09 11:04:58.317000000
111,102,2021-01-09 11:04:59.317000000
111,102,2021-01-09 11:05:00.317000000
112,102,2021-01-09 11:05:01.317000000
112,102,2021-01-09 11:05:02.317000000
112,102,2021-01-09 11:05:03.317000000
112,102,2021-01-09 11:05:04.317000000
112,102,2021-01-09 11:05:05.317000000
112,102,2021-01-09 11:05:06.317000000
113,102,2021-01-09 11:05:07.317000000
114,102,2021-01-09 11:05:08.317000000
115,102,2021-01-09 11:05:09.317000000
115,102,2021-01-09 11:05:10.317000000
116,102,2021-01-09 11:05:11.317000000
116,102,2021-01-09 11:05:12.317000000
115,102,2021-01-09 11:05:13.317000000
114,102,2021-01-09 11:05:14.317000000
113,102,2021-01-09 11:05:15.317000000
112,102,2021-01-09 11:05:16.317000000
